tst_y,tst_pred
3.7587,3.964948165842177
2.98,2.856283043833148
3.5944,3.9172303951138225
3.9033,4.322778399838715
4.1715,4.384666959998501
4.5006,4.5968877391574985
3.8571,4.152938220896861
3.671,4.060449860871561
6.3822,6.3853318102569325
2.4753,2.6033791060060345
8.3594,8.46816710694802
9.4213,9.272036030244497
1.469,1.3663177082375775
4.0401,4.138603386857174
4.0614,4.273837985441421
1.022,1.1228086643760413
6.1699,5.988813395692407
0.9185,0.7626956786079724
5.7204,6.057109523366282
4.2488,4.594065464356934
5.9173,5.506818002417138
10.8879,10.968140876293635
1.8243,1.860752656926909
2.3017,2.2485562287502923
5.0361,4.9047226527844465
4.4837,4.727389046410938
2.9687,2.940941619179373
8.2173,8.37181269591267
12.8094,13.153881117110789
1.4414,1.5405032230682743
8.7402,8.456548374107772
5.1969,5.162831073306709
3.1553,3.140557053766404
5.3309,5.44866858273517
2.3459,2.5033345637517392
4.4814,4.252280150470458
8.5691,8.165527546093788
6.8932,6.714637926944736
12.8835,13.031712300667412
5.5546,5.457855033355688
2.3072,2.2942541478097134
6.7964,6.716457384451676
1.8094,1.9549923626682109
2.8036,2.8356920270848356
3.9363,3.9258939081279074
4.0471,4.246918544042476
5.7006,5.544473306706298
13.605,13.825010360373856
4.5849,4.402093129933721
1.5737,1.534613083015504
8.1826,7.755060316537399
7.3163,7.458716786132388
3.9743,3.64847550260831
8.7523,8.734066946763026
3.8065,3.7636344432107514
3.4742,3.60722835618137
8.0895,7.495747732567882
1.3449,1.4278779242934867
5.287,5.431332664301497
6.4426,6.368949500934125
1.0863,1.546778962735491
4.8004,4.7271871688752505
6.604,6.271018905024878
0.3572,0.8925371460431712
11.5869,11.008924434421008
5.3966,5.333790346703243
6.5796,6.300220746434409
1.7876,1.6916968573417286
