tr_y,tr_pred
6.6747,6.7215480233289995
4.4814,4.185264063153021
1.7396,1.6357627083425754
3.1458,3.078570538128041
3.386,3.3964375848184076
2.3412,2.430735200654361
1.7728,1.922900964943345
1.8665,1.8563293728492667
8.3594,8.426010583914966
4.1303,4.047870245676812
8.2731,8.101167356818017
1.8594,1.896480918328301
7.1374,7.275221666827996
1.0863,1.4958427123285887
1.33,1.4248284815654628
7.2186,7.2079745981031
1.8665,1.8563293728690482
1.7131,1.4688801735516321
11.6438,11.75218547262218
9.7695,9.772908853047305
3.003,3.0792288293703436
4.4694,4.921330891933756
10.3911,10.400483011127243
4.9465,4.9360305540797285
1.4295,1.7748737671926378
6.3822,6.341778112423434
4.1888,3.941931156506506
4.8004,4.790116493160234
8.0895,7.674918840113172
8.2173,8.413509637891842
1.735,1.8129191054942098
7.9318,8.087552717989773
6.2057,6.2900060743218305
1.92,1.9015696944593614
4.3291,4.10078594952838
8.498,8.823501277699869
5.7682,5.365443739150145
3.1375,2.8877306752650824
1.7876,1.7727383721284227
1.9291,1.93867480321628
4.1618,3.887755507794303
6.4659,6.662945769913584
5.0391,5.3175872309260726
5.9187,6.008089584901903
3.9743,3.5699388935783176
14.5484,14.43947482325725
4.8356,4.845903677064847
1.4274,1.417226649090729
4.7659,4.465525649202185
3.6513,3.6541882819600673
2.3017,2.3041335961882154
4.755,5.017750474490093
9.3022,9.292288303889471
5.7204,5.896283297563876
4.9548,5.070183989554742
1.3584,1.3679435108669153
2.0463,2.1617391568343223
13.0725,12.919337930689288
10.7274,10.295347472939191
13.605,13.62764823772536
9.3322,9.450492372747952
5.4815,5.494972536023305
2.7721,2.6214663430202094
3.2169,3.0150310744120574
2.0465,2.1617391574547113
4.406,4.296438735817468
4.1236,3.936804656600337
4.5839,4.387673142989705
7.6722,7.673927229104741
2.4631,2.4787822154162527
7.4545,7.49114142576061
7.0987,6.875966387697439
2.4221,2.411960112076848
4.149,4.038767864964846
4.5849,4.46817045421826
8.0577,7.923335657720962
1.3442,1.2973323458621948
1.469,1.380680361905796
7.446,7.261718124002321
5.9173,5.705380791539163
9.6795,9.615930734133165
3.4099,3.439217582574223
2.98,2.818045125090542
4.458,4.464183080215683
3.0943,3.0264162969578123
2.0924,2.0392017660911037
3.4788,3.4941946189047925
4.0471,4.063627382343064
3.9388,3.7933681788555518
9.4213,9.66647174178015
2.3856,2.4687780511119612
10.9613,10.264369464230889
5.8911,5.324143434954998
1.8382,1.853451856855962
1.2836,1.3035660644977938
8.4192,8.426848726735123
1.7504,1.8431329128067304
2.0994,1.962746011965713
4.0589,3.589685983349021
7.3432,7.867596376069649
12.8835,12.8143127780477
11.2042,11.481324156582694
3.1664,3.128955014322308
5.3309,5.341315455883112
4.9239,5.077644804772056
3.0207,3.063971112267744
6.4426,6.432365468122178
1.6696,1.8176512316632838
2.1176,2.0186848830423045
3.0084,2.7857143465613703
3.7587,3.863131257270105
5.6544,5.584109728587144
2.2193,2.0497812862685336
3.7455,3.3214526956748145
4.6695,4.679366639936937
6.5146,6.590257881129354
7.0041,7.11140765381915
6.7255,6.704115047767708
11.987,11.264418752523646
7.3163,7.488046738207252
1.3234,1.40672816604242
13.1056,12.894660155351652
5.5707,5.616576741079847
3.572,3.5448758833431597
1.8243,1.9764644740219168
11.8931,11.883226838524955
1.5737,1.4313385968523775
4.7437,4.665496483791479
1.3022,1.226849638085831
8.7523,8.76262002745684
1.8094,1.9123386852014832
0.9164,0.9272704433638168
4.1715,4.161832271704064
3.9033,4.097532354630424
6.7934,6.803386548548836
5.0361,4.962233884158216
0.7466,1.2353473661527445
5.5546,5.570053886776371
5.2486,5.258890364467014
3.3954,3.4058480968813214
3.954,3.9353509037679473
4.3992,4.5671692181196235
3.5944,3.741057718109026
1.4414,1.5670958948865277
4.2197,3.8771463698814372
6.7964,6.805894360538467
8.4785,8.571840179106765
7.8919,7.5681637551918115
2.3679,2.943772917979821
4.0614,4.188174511016449
2.1856,2.319576657027163
3.4135,3.2096165125202774
6.8743,7.391867276216338
10.8879,10.952737543471038
1.6723,1.6623941430560976
3.8571,4.117556340135501
5.287,5.296331464995227
3.9604,3.9671399813627417
4.0401,4.049505059528222
6.1699,6.114094627905978
6.7511,6.603784458700737
11.18,11.262966963510188
1.0886,1.164629654892586
3.058,2.9876611677964533
3.1553,3.1452217948989514
5.5859,6.13720195379269
0.3572,0.896691811655522
4.5654,4.55555468365187
6.8932,6.803930272290835
3.992,4.29018188720331
5.2102,5.980121370986602
12.8094,12.929969174813003
6.5356,6.46185183068669
2.7447,2.8059919166236327
6.604,6.337892288586453
2.9687,2.9028531898109335
3.689,3.5903300909220874
2.6759,3.045274039041736
4.5006,4.509797041342743
6.7212,6.551594817723661
8.1826,7.792608963038923
2.6325,2.751877714819692
2.1581,2.147759524178035
3.5519,3.8331685287449986
4.6557,4.469208020010932
6.2831,6.2733912737807245
6.6096,6.445044226532467
0.9185,0.7652359797647463
8.7402,8.483923111088892
1.5161,1.3460868272228694
4.4768,4.486813724944021
1.3849,1.4002428568478749
2.1749,2.2729082963809546
5.3966,5.345195073378385
9.3875,9.210436393502412
1.9402,2.0703005838662634
4.8655,4.461287867367126
2.8563,2.840372337049665
10.5066,10.51700774064593
2.2699,2.220443642280678
6.1564,6.219078938827373
2.8036,2.8608583332061457
