feature,VIF
1,6.052785527785008
3,8.370878294121926
4,7.475861379634099
5,11.468612890271418
6,6.048697721091618
9,9.936288672474802
10,14.928362929351348
11,16.796370603970523
12,1.2624264227453275
14,4.854153820942174
15,5.000956618704856
16,4.057995604173605
17,17.175908107798605
18,9.493718861977033
