tst_y,tst_pred
1.8094,1.8354470154406837
2.0463,2.097026528962294
4.0859,4.220523586699903
9.6897,9.628133653610723
3.7587,4.003045637463549
4.1236,4.400214729847198
1.7728,1.6934119521884892
2.3856,3.3233180835668232
3.0207,2.9826185408763077
9.3875,9.054973694021191
4.8004,4.5738042486392825
11.5869,11.628870477377836
4.1618,4.142456507585541
3.9604,3.966267036935198
4.9548,5.101256806892172
1.3849,1.3728947070232262
2.6669,2.408746126559924
7.0041,8.02700768354615
3.8445,3.7775174718573563
6.8932,6.782806777470148
3.572,3.3626775831202504
6.604,6.5146326626854485
2.98,2.6079288841394597
5.5859,5.901928007975448
1.3442,1.4007811706804087
5.3309,5.4808097835707255
0.7863,0.9227428267896922
1.8594,2.0921803331425846
6.5796,6.50220907322805
2.0994,1.9876260703501085
4.4768,4.223692654921058
4.1303,3.789406879649084
4.7263,4.9234143018792675
1.7396,1.3128498339740755
10.8879,10.985890334915473
1.3449,0.9715227875444494
4.9239,5.197379246591174
5.9228,5.762897635145043
1.4295,1.8969512123785304
4.9465,4.629889504940172
1.0863,1.3378309981920093
4.7659,4.8442513501529785
3.003,2.762542645901396
4.0589,3.476992833577219
6.1699,6.504397490188898
6.6747,6.79439311422343
6.4426,6.355563133185489
2.1749,2.2611486827291056
8.7523,8.731205472981435
2.3017,2.3772065196521677
1.735,1.8880944484975881
2.2699,2.2293769594057604
0.9164,0.4723712368578159
12.8835,13.019062311522395
1.469,1.4739739000026812
2.7298,2.370974775472609
0.3572,0.8692652815253492
7.8919,7.67293558989005
1.4414,1.239490004543688
3.0943,2.764081582087817
2.5356,2.6987578308088924
4.1715,4.158469347962727
2.3679,3.4397662354837504
3.1553,3.189928510551658
3.9033,4.1178467365446405
3.9363,3.714345384013461
3.6513,3.727547397152568
3.7455,3.3913639003717773
