tst_y,tst_pred
6.7255,6.913067072491611
4.8655,4.483664193327893
1.7504,1.9463163877389142
3.1375,2.872435432293326
1.4414,1.6538883224806504
2.1581,2.1709632467376814
7.3163,7.664808606739182
1.8594,1.9631824680357504
5.0391,5.235197032338913
8.2173,8.410611248065532
4.7437,4.638916611313942
4.6695,4.678323505303563
4.0589,3.5996592706500614
6.7934,6.834841959148019
1.735,1.6764446775301103
1.6723,1.5174136666919757
5.8911,5.405204434770479
11.296,12.16016550804856
8.1958,8.281876419962412
6.7964,6.7265300280072715
0.7466,1.4749115120918468
7.1374,7.3185844556983675
8.6145,8.381666130901447
4.0859,4.272480444042156
9.3875,9.132117185700547
2.98,2.8685222130854235
5.5707,5.545636936386625
5.9187,6.016734790036633
4.2488,4.5598923852321995
3.5878,3.7430538129389497
11.9452,12.494204060497662
2.6325,2.798049569122707
0.9164,0.9158325107851333
1.8243,2.014315746199639
2.0713,2.3237831660403963
4.2694,4.328606542251503
4.5849,4.388076442182562
4.1888,3.9568411211113634
1.0886,1.277848889966247
8.0577,7.719137807773034
2.1856,2.411358706224444
7.446,7.1421653598367065
6.7511,6.437346356471874
10.2887,10.091969964430557
4.0471,4.16627027727024
13.605,13.788472253546313
4.0614,4.165453380364209
8.2488,8.124760267137315
3.0207,3.0858106942489876
9.7695,9.885167764583269
0.9185,0.7718636812623281
8.1826,7.665402349641152
3.5944,3.7787747918793393
5.1969,5.102772956436564
10.5066,10.425030268065296
5.3966,5.319888986179688
0.9156,1.0471247560725878
5.5859,6.03210753168916
11.18,10.876423156680442
4.8356,4.793850921320239
3.7694,3.776120942660139
10.9613,10.333482918857992
2.4221,2.4491624312613958
2.0465,2.1835314238103756
8.7402,8.325246493457069
4.755,5.053587644571888
6.6096,6.3695743762263355
8.7523,8.754924081644202
