tr_y,tr_pred
2.0713,2.076115218781432
5.7204,5.725482956976542
3.4788,3.4739001771908065
4.1888,4.183715618194945
3.0084,3.0036997083489254
11.2042,11.209208173908813
4.0614,4.0665351218913415
6.7934,6.798173823425394
11.2074,11.201696596008809
7.3432,7.348765249690267
4.7437,4.56391366862956
9.3322,9.337089365507858
1.3584,1.5630147306103694
1.022,1.0167719438936942
8.1958,8.20074605730067
2.195,1.988409070721353
2.2193,2.2141204361834284
6.7255,6.72091902127729
8.2173,8.211739078383424
1.4274,1.4224700358988898
3.954,3.959267908064838
6.6164,6.621463907922951
2.6293,2.7732140491489403
2.5701,2.565037601531138
8.4926,8.60083358792101
3.671,3.675674211585509
6.7212,6.716334912965088
3.4099,3.2574949570488556
3.9388,3.9337746563334335
3.386,3.391237459618786
8.5691,8.564014642408459
8.4321,8.437151385303558
4.5839,4.598025401877543
2.6759,2.6707017932040102
4.4837,4.488791511555199
10.7274,11.012392573132978
8.7402,8.126057459348907
11.6438,11.697713570018458
2.1856,2.131877763803594
3.8065,3.8007440028707364
4.2694,4.273993587476319
1.7504,1.7451590264616001
1.7131,1.7081781674170529
1.8665,1.8721132407743184
6.7964,6.800895434372158
14.5484,14.008968706585186
6.2831,6.287957066271154
4.2488,4.253530784950065
4.5654,4.560553075919778
1.8665,1.872113437472784
12.8094,12.807608283082025
8.1826,8.177736259053084
5.5707,5.497089115703169
1.3234,1.328659928358455
1.2836,1.2787582338803745
5.2102,6.309281111488097
3.8571,3.8619117185475247
4.8655,4.860300283920104
2.8036,2.808985755857087
2.3459,2.3505868493991997
5.4815,5.485059094651341
6.1564,6.161736135322279
7.5067,7.511536668989855
2.8464,2.7555393513911426
8.4785,8.331350930118127
2.1176,2.112833933464593
2.7721,2.77703737423942
2.1581,2.140812051606666
9.4213,9.263746336251891
2.3072,2.3025363283262763
8.0577,8.062618166128708
5.0361,5.031023923384531
2.9687,2.946056835212083
0.9156,0.9207438861531259
3.4135,3.4083496683597545
4.6557,4.572532784626013
4.149,4.1539331778109485
5.8911,5.896100197101553
3.7694,3.7649344311821764
2.0924,2.057871499175029
1.9402,1.944974096293116
7.4545,7.459588964884823
1.8382,1.8439375845101935
1.0886,1.0837389126632146
1.4077,1.4123620621991435
2.4753,2.480547917225657
6.5356,6.698778169070145
5.7682,5.669944979149726
4.3992,4.104756611050014
5.9173,5.870823671622269
4.6695,4.6641402976233834
1.33,1.3351842667314244
7.1374,7.14220879406232
7.446,7.441512164007712
6.8743,6.879349298623104
7.2186,7.223497176931936
5.6381,5.64303288051692
8.2488,8.013294573347956
11.8213,11.664169219452354
10.2887,11.049012557643799
7.2876,7.292009302290261
0.7466,0.9632089932084895
7.9318,8.23841075903001
6.2057,6.373719741697435
11.987,12.004016535644745
2.0465,2.051355704998535
7.3163,7.3572576730508885
1.5573,1.5558242142731373
1.6817,1.6766920644373826
1.9291,1.9339589740150345
4.5006,4.495811656521958
13.605,13.610323679890506
3.1664,3.2790976034321133
5.0391,5.374833930345538
3.1458,3.150544971248358
3.3727,3.377623714664672
8.3594,8.599113168122152
11.7016,11.560041389541333
6.4659,6.460872451342787
1.3022,1.307248299380511
2.3766,2.247348124650351
3.14,3.1451659645387267
11.296,11.300945969356142
5.2486,5.243388913715556
3.058,3.2526238824101696
2.8563,2.86106112175721
6.3822,6.363874082169126
1.92,1.890077390289342
11.8931,11.888198816578345
4.755,4.760090779556343
2.4631,2.469426067260109
3.992,3.996791378115539
5.7006,5.695322317204067
2.7447,2.7502693585501206
5.5546,5.559808958669258
8.4192,8.424259129628602
10.3911,10.18259452210966
7.0987,7.093859698712116
1.4577,1.452339516085111
13.0725,13.067668030951516
9.2312,9.250440525326006
4.458,4.453119950392896
4.5849,4.589615827977603
9.6795,9.683836591699468
8.0895,8.085185323596782
5.1969,5.20232838039626
7.6722,7.676955040424353
13.1056,13.110364401976447
2.3412,2.4010938756977325
6.0339,6.0391845942669065
3.689,3.683946943073259
3.5944,3.589170848883576
3.9743,3.968958029367421
1.8243,1.8295361895007076
4.2197,4.214930333006258
2.4221,2.4169977766438464
1.6696,1.6646425759430699
4.406,4.411557167632303
6.2427,6.182304348790829
11.18,11.18544356224438
3.5878,3.5831934064859965
2.585,2.5803584157995587
1.5161,1.5209352029362648
9.686,9.62985903801566
3.3954,3.390271681610919
3.5519,3.546950012969454
5.9187,5.913731395776402
3.2169,3.261632231529596
1.371,1.3713696190059395
5.287,5.291831505661001
5.0669,5.061933882135598
4.4814,4.476568850112834
9.7695,10.063789992398505
6.5146,6.305018026710876
10.5066,10.468535985455922
6.6096,6.603837748194927
8.498,8.465583875543665
1.7876,1.6699622808765966
0.9185,0.9138296987989847
1.6723,1.6673802404083276
8.6145,8.133514404992887
9.3022,9.296933757188434
5.6544,5.553023477187956
10.9613,10.612513343090676
1.5737,1.5783975285220535
8.2731,8.26778803436698
4.0471,4.041952062038057
2.6325,2.7011558714188126
3.4742,3.469302303664243
4.0401,4.04556732404037
4.1902,4.380587823957647
6.7511,6.746446135189693
2.923,2.9277651868599364
8.2358,8.24064027458089
4.3291,4.773921083065282
11.9452,11.949926898458465
4.8356,4.840576003976501
3.1375,3.04245081817853
5.3966,5.401538797741203
4.4694,4.947898414442442
4.3584,4.353542913954719
2.9918,2.9969170339380966
