tst_y,tst_pred
7.1374,7.419766526191321
1.7504,1.8092269476711316
8.4321,8.487850800428642
1.4414,1.6015867954370115
7.4545,7.531338078588188
3.7694,3.6789227696415274
4.4768,4.397259306292394
4.6695,4.686567644345242
5.2102,5.995408801402871
4.8004,4.641003549548966
6.4426,6.311219580799243
4.4694,5.053479241445157
4.2694,4.260886288670033
8.2358,8.235131719880822
0.3572,0.8008469240536975
1.4295,1.8200712822963077
7.3432,7.7821114391854245
1.7876,1.6635650103430315
2.0924,1.9343203177005783
1.3022,1.1879037197760134
7.446,7.199765046947501
1.7131,1.5750474092041564
11.9452,12.372987885991702
1.4577,1.546845120874675
1.92,1.889565669948464
3.954,4.118231767909062
6.7255,6.60054718571342
1.469,1.3600212952734658
4.0471,4.029393525949242
4.5839,4.522638311756449
5.2486,5.291135396756626
3.386,3.376541534033972
1.3234,1.6545014214787805
3.4099,3.318946458409325
3.689,3.534942775122996
4.7659,4.479281697120822
1.7728,2.095195512029985
4.9239,4.9733513985967726
2.923,2.730589906448923
5.7006,5.439786788548954
2.3679,2.986885604694802
4.6557,4.40621479656232
3.5519,3.9539377195802636
4.8655,4.576775765629289
8.2173,8.40580191833632
3.058,2.956269912192621
11.2042,11.725744037062068
1.3442,1.286090353076471
5.6544,5.475690984799879
1.9291,1.9626308441045488
6.6096,6.3228912250437155
8.3594,8.49319888139308
3.8445,3.76152510768139
3.4788,3.5823264073194956
12.8835,12.854515207969424
3.8065,3.6343825912671797
4.8356,4.922821955725649
5.3966,5.674847153575566
6.5356,6.518345735958629
4.0589,3.511459106712234
9.2312,9.603072506023576
2.3856,2.6072777777402187
4.5654,4.558707249323046
3.4742,3.5584926708054887
2.5356,2.6017553332302406
4.0401,4.045440138130314
11.8931,11.967653821381528
7.9318,8.232125880947986
