tst_y,tst_pred
1.4295,1.7893360322003975
2.5356,2.6494389129037774
3.4099,3.5195035677096786
1.022,0.9864962026785253
2.923,2.9132116291029053
2.98,2.819720470308683
6.8743,7.812075621227821
6.1699,6.090990813336619
12.8094,13.18320304879481
4.0401,4.096490438189365
3.8065,4.177442653904025
3.5878,3.9744191440071592
2.8036,2.8801526072128656
1.6723,1.518223001051327
5.3966,5.039382042793848
3.8445,3.7646568869317054
5.5707,5.484524584194704
11.8931,11.881973944299633
9.6795,9.638608115175346
6.8932,6.771712545173985
6.5356,6.726326023093323
4.5006,4.507835872542644
6.7511,6.843884402473039
4.5839,4.565458897523429
11.7016,11.701666476508679
8.7402,8.577277675835747
4.6695,4.698038645318237
4.0859,4.117461618954083
4.4694,4.812285354368585
3.4135,3.2464279093636907
5.287,5.661619376269217
5.2102,5.86900836582109
2.3072,2.455673691626915
1.92,1.900439182098042
4.0614,4.1831243971254555
6.4659,6.581866919687771
2.3017,2.2373629508546475
11.9452,12.239201655168843
1.8665,1.857980098357901
11.8213,11.966441675968243
11.5869,11.360213687405038
5.0669,6.071605981369801
3.058,3.0902781856247277
6.4426,6.292638317072859
4.755,4.9456848398516815
1.8594,1.8985033577013457
4.7659,4.595350111096112
8.4926,8.712015223775241
5.7204,5.826186337337193
3.0207,2.982757400221006
3.9033,4.102503248120145
2.6759,3.2043013372052958
1.7131,1.2422761647621048
8.498,8.493955674669367
3.0943,2.905937067503517
1.4274,1.1865675193934369
3.8571,4.115515962694106
5.7682,5.2749937584198126
1.3234,1.8333263558487563
1.371,1.2908128033945179
4.4768,4.374330652525176
1.3442,1.1658181765027695
2.7298,2.424331046373398
3.5519,3.8446949082203066
8.6145,8.297061293798295
5.6544,5.485893056896119
3.992,4.165745689352123
3.003,3.013948107338736
