tr_y,tr_pred
1.3234,1.486674114165587
4.7659,4.579643535971306
3.0207,2.979298022900955
6.6096,6.336920811858042
4.3992,4.611211336710446
3.386,3.3956524245437754
7.2876,7.286715715105536
1.6817,1.6896359535009173
1.469,1.4138156140394562
1.371,1.3626749792171244
5.5707,5.5575125277179245
1.8243,1.8330638575768239
8.0577,8.048738402183197
9.3022,9.294283169787967
2.585,2.7708548402275914
2.0465,2.126821239574972
2.8464,2.7951262693446983
9.6897,9.71574596845371
4.1303,4.12140120650806
6.7934,6.780327497611913
4.2197,4.063858004160145
6.2427,6.231431268489948
7.0987,7.078995044459268
6.0339,6.227879672958486
2.3017,2.2684717753569634
4.5006,4.510821426062328
1.0863,1.1680671509935996
11.6438,11.763896055641133
1.6696,1.8497404768201227
4.5849,4.5334886930519565
4.1888,4.177781194249881
5.2102,5.860868908565542
8.3594,8.493301130251574
4.8655,4.766103734945907
2.6325,2.717272674143394
3.3727,3.3653569878448684
4.458,4.468259999875634
3.1375,3.046219737348699
3.7587,3.847769615091827
3.671,3.749602634495793
13.1056,13.065249378912675
3.954,3.965694150449642
8.4926,8.633878292614689
3.1458,3.0382985296797846
1.7131,1.5650632854427817
2.3766,2.3673511006224066
4.5839,4.573716809906407
3.7455,3.548700061588213
3.1553,3.149629532041806
4.0401,4.233083334536466
4.0614,4.071770119896107
3.0943,3.077938911481076
8.0895,7.697425823150886
6.2057,6.388503267162057
3.8571,4.121633351848366
2.6759,2.686672269754715
7.5067,7.518289006705024
9.3875,9.069132310908252
1.3022,1.2284804405486716
3.4135,3.3919694507473173
2.4221,2.412438520021758
3.572,3.5132810146821134
5.7682,5.317310264885825
2.2699,2.2799108531632077
5.287,5.503699392269161
1.4295,1.8415156256875411
3.9033,3.914873678269621
5.6381,5.7557856108793635
4.8356,4.845228737169825
14.5484,14.537360175955335
11.9452,12.132412074308057
2.1581,2.1441263293560473
1.7728,1.6668392254674904
1.6723,1.6612354827035665
8.1826,7.782934628770497
5.4815,5.47324510250987
3.5519,3.9243183243485396
2.5356,2.5886962288601785
2.195,2.1092906127802484
4.0589,3.7965090906797263
3.8065,3.816279661578526
6.7511,6.740254977714037
1.4274,1.4146236557104634
5.3966,5.3875069060492455
3.003,3.0059223395470758
7.1374,7.161427465536369
3.9743,3.9643653832596533
1.8594,1.8661224178391853
1.5737,1.565533004518918
11.2074,11.200676963153136
2.6669,2.6544563444500886
3.2169,3.2071761748999483
10.8879,10.898355245220635
7.0041,7.014191456688102
11.5869,11.364445910282164
4.3584,4.366936313014455
8.6145,8.399979263897556
2.923,2.9177450615985867
4.2488,4.675177205611042
7.446,7.295762303154013
0.3572,0.5978066426611326
2.7447,2.856241901095607
2.8563,2.8673292977442975
4.4837,4.66045991989781
4.6557,4.531853698467464
6.6164,6.624946408641924
5.5859,5.980040696924013
7.8919,7.593605555087968
8.2358,8.242484835000731
0.9156,0.9265117307219475
4.149,4.139373980646858
4.0859,4.097422964522273
2.2193,2.0384091962356683
7.3432,7.550772212813761
1.8094,1.8214887377095215
12.8835,12.98789612152418
2.3679,2.7099387979966627
9.686,9.570214997280026
2.3856,2.394527628430885
10.3911,10.312338367463461
9.6795,9.689809545032993
8.1958,8.308714693881164
3.4742,3.4645002415187696
2.0463,2.126821454764147
1.9402,1.9317790975798266
2.1749,2.167285492168637
11.296,11.745726030850754
2.98,2.9906347140792127
10.9613,10.660785045790043
2.5701,2.6404730269302013
11.8213,11.94820507841964
2.4631,2.5451116400987734
11.18,11.064107547495631
4.7263,4.889274517357669
1.2836,1.2932542503682702
11.8931,11.883426288237068
1.4077,1.4009018047878703
4.0471,4.038324579692605
7.6722,7.658058543311788
2.9687,2.9447513388601214
10.2887,10.391602217228545
5.7204,5.729329203455243
13.0725,12.92152153810789
5.8911,5.508632946680925
9.3322,9.34295941047153
7.9318,7.985097803116921
1.4577,1.4684748284777447
4.9465,4.957366600073917
4.4694,4.836468698018186
2.3412,2.4726783276834317
4.1236,4.116452067253383
1.8665,1.8553634266114818
2.8036,2.812868010530699
1.8665,1.8553634441074314
5.0361,4.939912249455708
5.2486,5.257771345368972
2.1176,2.0656489714498525
3.689,3.701902576201653
3.14,3.1281285033898234
8.4192,8.453338680020032
1.7876,1.6421148047862948
3.8445,3.8372372034197246
0.7466,1.3660819575394703
1.0886,1.0974506408289448
3.4788,3.49199047820425
4.3291,4.299133904431662
7.4545,7.509666308884923
6.8932,6.7630905883976515
4.6695,4.661651762637709
2.7721,2.7615632641833576
4.9239,4.919957634274076
5.5546,5.544309787607424
6.5146,6.456819066685646
11.2042,11.193605750737923
3.5878,3.6789612715762336
3.9363,3.928375276410086
6.5796,6.562594727204348
8.498,8.48719210579079
8.2173,8.275135019132584
1.3442,1.3366921841467478
1.4414,1.4500700667901105
2.3072,2.2984086102229844
2.9918,3.0015181484847266
2.1856,2.198575930417653
9.4213,9.270828502629819
2.7298,2.719951511411316
5.1969,5.187104777167995
3.6513,3.641063889888435
4.4814,4.336364508361519
4.5654,4.555957194961272
4.7437,4.702005091585895
6.1564,6.146200200817154
1.3584,1.3468478181036039
0.9164,0.9067207804224813
9.7695,9.783573255874806
6.5356,6.6142147396746145
10.7274,10.736399699590628
8.4785,8.405755238289792
1.3449,1.3350067756697603
6.4659,6.475822594503959
9.2312,9.239311790050714
4.406,4.3975581029786985
