tst_y,tst_pred
6.5796,6.285977304952361
11.7016,12.12787545566895
8.4321,8.464110551957823
3.689,3.619375071773142
4.9548,4.9897191548144875
3.7455,3.3236997244122577
1.7131,1.3874454813186858
4.2694,4.2633154059923655
1.5573,1.317227381348097
2.4221,2.4963567518672463
8.2358,8.268694429046413
4.8004,4.695404415265479
1.4077,1.4946465301046956
12.8835,12.892902834616656
1.3022,1.1743914089540013
4.4814,4.028709983574267
1.735,1.7057157919127022
6.8932,6.796503080943843
4.5654,4.5425252454871625
11.2074,10.660804152906316
8.498,8.511240419223363
3.1458,3.108867231166336
4.9465,5.065365379182516
5.6544,5.5417811103354
3.4099,3.4235090525318483
1.4414,1.5627742587832145
8.3594,8.476374695957169
4.149,3.7367317800791753
5.9187,6.032469720427947
3.7587,3.8742215855701616
2.6669,2.5870573215444566
4.0589,3.5220563210288347
2.0465,2.198840489499311
3.9743,3.6927820656903023
5.5707,5.641215949320362
5.3966,5.499133065996979
2.4631,2.7961160602637065
3.9363,3.8764873412120906
11.2042,11.712540443789443
9.6897,10.04242526735758
1.4577,1.422699211113617
5.4815,5.462163065864992
2.3072,2.4483160422998154
3.3727,3.4133777961043634
13.605,14.375885497450476
4.0471,4.109223538737901
5.3309,5.354174614379339
5.9228,6.20143370900329
6.5146,6.525219956583136
1.7396,1.6292576690386014
2.4753,2.653145177665614
6.7964,6.832045048505428
3.8065,3.591609897684215
1.469,1.4261532193496933
3.14,3.226951318164687
11.6438,11.86206920549845
3.8571,3.9940534266417345
0.7863,0.7488939348687964
4.0614,4.364148220841493
2.0924,1.8606702472235739
3.3954,3.416292400564238
10.3911,10.38630385936009
1.371,1.7811767624381574
8.5691,7.891935713144598
1.2836,1.557225441890445
2.6293,2.325289527482859
4.1902,4.270102390933211
1.0863,1.9339541248547576
