tst_y,tst_pred
6.7255,6.941815320450729
4.8655,4.5681281767166695
1.7504,1.9236312018685169
3.1375,2.8374984297271624
1.4414,1.6596730319171513
2.1581,2.1985075225613
7.3163,7.815176798119097
1.8594,1.9855071628309418
5.0391,5.398788117750115
8.2173,8.344156278387487
4.7437,4.482531782822804
4.6695,4.8110768106500075
4.0589,3.5930597493908465
6.7934,6.7364646125580805
1.735,1.814056900250904
1.6723,1.6024618000366502
5.8911,5.206750565144063
11.296,11.980259443250503
8.1958,8.448718644055731
6.7964,6.734322805206062
0.7466,1.3524187970935202
7.1374,7.497302668743174
8.6145,8.538019900860633
4.0859,4.259593728124997
9.3875,9.457148279029894
2.98,2.906909738113569
5.5707,5.5439230933290276
5.9187,6.031873815437535
4.2488,4.570731158187442
3.5878,3.6833206113361996
11.9452,12.305125917889342
2.6325,2.8675351620487675
0.9164,0.9175486805626463
1.8243,1.8989404621617325
2.0713,2.293270811967119
4.2694,4.34785090402616
4.5849,4.47241836295612
4.1888,3.950007552203857
1.0886,1.1416779225156972
8.0577,7.768089349793769
2.1856,2.3753749415638197
7.446,7.228710663826092
6.7511,6.462823010369135
10.2887,10.52487998914799
4.0471,4.062997631438662
13.605,14.535672820530777
4.0614,4.350918901677829
8.2488,8.165063121973759
3.0207,3.0721661122744592
9.7695,9.657495789370984
0.9185,0.7934449441210347
8.1826,7.810921042045408
3.5944,3.613399259088652
5.1969,5.111078563103689
10.5066,10.314334713874956
5.3966,5.526377702669521
0.9156,1.215805335255169
5.5859,6.145615049287841
11.18,11.212667276221651
4.8356,4.744860072159241
3.7694,3.829332347183623
10.9613,10.511306031442615
2.4221,2.5831460295313775
2.0465,2.2046082347725644
8.7402,8.780455902092541
4.755,5.008127205538727
6.6096,6.168817570179414
8.7523,8.807219500661773
