tst_y,tst_pred
5.5546,5.536041801033162
1.8665,1.8331871174137406
1.92,1.8855255922313292
3.4135,3.2516358366480747
4.4768,4.396057741206573
2.6325,2.8020708126468437
2.5356,2.5768614305325857
1.7876,1.7113901113330714
3.9743,3.8498831341822326
5.5707,5.5278743924161065
1.5737,1.5128432580818982
2.585,2.7683471365784955
2.3856,2.5320613859344805
1.4274,1.2472344244521993
9.3322,9.62878115579731
2.3017,2.2591058469657357
4.4837,4.8835257770306955
8.2173,8.373164816174562
2.195,2.073773615413711
6.604,6.2424931616317965
6.1699,6.059873797755086
9.686,9.553945571055191
13.605,13.919198329931827
5.3966,5.5545799911229325
2.98,2.997562900911544
14.5484,14.331054549985264
5.2102,5.949463951598841
0.9156,1.0784411899453064
1.022,1.1115395144781361
5.7682,5.091073903337883
6.5146,6.660261789409515
2.3412,2.4649551023290543
4.8356,4.834825546028992
2.0463,2.2513769534292125
5.8911,5.196031105524594
3.1664,3.1546749795472353
8.4785,8.552478136907279
4.5654,4.596404628388155
4.9548,4.973089093048043
2.1581,2.2457233487709347
4.1902,4.270393770575947
3.689,3.537993142621599
2.1176,1.8201008415335993
4.1618,4.075900823679899
5.7204,5.966412184187857
5.0391,5.29428887745014
6.0339,6.175907446849192
3.5878,3.817990883685934
4.0471,3.9852600859014276
3.8445,3.7497740109447024
1.7396,1.510700335790557
3.9033,4.017604399131938
10.2887,10.378697791274544
0.7863,0.7777838762695639
5.3309,5.474215394083854
1.9291,2.0067133989958394
1.7504,1.9100502504957833
7.0987,6.957334086556284
8.5691,8.020734040147158
4.406,4.2984657065615695
2.8563,2.960677346186981
8.0577,7.93169337955801
4.9465,5.13337992151487
5.6381,5.830941121509295
3.1458,3.08010634135901
4.3992,4.634513453394516
6.6096,6.246588222788273
1.4077,1.2221751088570274
