Metric,Mean,Std,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19
RMSE Train,0.185119809186235,0.03619484174283077,0.1728886818186973,0.1988849005238106,0.20538138194398214,0.0997521755962041,0.20988233203243334,0.16645524790657598,0.09702258323583535,0.18630424688061972,0.1595723270126932,0.2208475808298241,0.21791388132516576,0.21561069038308173,0.2152618740716012,0.20832849028735867,0.1603212619466282,0.15144343074011932,0.22227108570227594,0.2050786301929306,0.18132840815666149,0.20784697313820055
RMSE Test,0.27126261996849477,0.02766149084921415,0.2574282672476809,0.2958004964814345,0.2997733736598952,0.31381531868057433,0.2902756754153655,0.24447876912197594,0.3208086946289961,0.22954493004939217,0.25665747536180955,0.23246210887712768,0.2901799078916297,0.26451420210097876,0.2513285405107658,0.29084999886936924,0.28241257922212004,0.2809809895379484,0.2131191899546213,0.27771959938238383,0.2631396682469472,0.26996261412887873
MAE Train,0.12000211895338678,0.031815725085806,0.11041381829565758,0.1365461991307381,0.13948539483398437,0.047834691833454616,0.14217139040342888,0.10450747721999128,0.049108115126667684,0.11357561113782308,0.08944170073980179,0.15231638352164306,0.1458746476365147,0.14746921467700552,0.14974634622739585,0.1420722338820249,0.09313875669459726,0.0904014640778669,0.1530123284793773,0.1394008917219689,0.10997625732849502,0.14354945609929845
MAE Test,0.207233892230032,0.01924463164411734,0.19648324747710572,0.23463046686501168,0.21556385551789142,0.22844544539641334,0.2269098216719542,0.18181906938747383,0.237618074691652,0.1874496605211164,0.19878482520082863,0.1791266213082754,0.21934715715828115,0.20436113750661522,0.1916998672729288,0.22214042276228874,0.21685712956613384,0.2092544308933258,0.16251156896615662,0.21494228276147634,0.21256878978346136,0.20416396989224914
R^2 Train,0.9962605153434287,0.0012420265878136426,0.9967549966187064,0.9957196810944559,0.9955930931512735,0.9990164814771099,0.9952691435509461,0.9970147128153103,0.9989547493182048,0.9963753231431061,0.9972214541969421,0.9952874202350195,0.9948522673238072,0.9951706440628733,0.994828739586372,0.9956553144645085,0.9974502322101253,0.9976351311484143,0.9950287113054176,0.9954081996764127,0.9963711502249865,0.9956028612645818
R^2 Test,0.9919866690549503,0.0019821606004915815,0.9938105534089129,0.9911259480117235,0.9902579673919234,0.98622245903493,0.9915447981957495,0.9942335137447463,0.9908536157062006,0.9944727180301839,0.9934190470600598,0.9917049225598575,0.9919380838411404,0.9923844920180551,0.9943932681725414,0.989701490680722,0.9901742924244473,0.9918174603768347,0.9943995647449506,0.9925804592200395,0.9934747349629052,0.9912239915130795
RMSE Prediction set,0.5045350349570421,0.09518371117234238,0.4910486350127529,0.43179961332006983,0.48654604257262546,0.8513513747212058,0.43835553222805423,0.5059014464694461,0.47119769858438726,0.5119793142609423,0.4835818462915462,0.45616286887798213,0.4326892064611264,0.41522107991001905,0.4540213363305728,0.5241680852466093,0.603263892404594,0.531244211576867,0.4945867720774878,0.4483394599318555,0.6183391905834286,0.44090309227927094
MAE Prediction set,0.40477405999991845,0.06836420905418658,0.38873957197061704,0.3594639917474038,0.3987929834908218,0.6598371526653756,0.35789723101289334,0.38810346216781966,0.3640667672517197,0.3921485258900067,0.38917480950268546,0.3763809146635603,0.3559513962751284,0.3440277597953926,0.38039604188753257,0.4323573201317041,0.47794947466189386,0.42437748748705806,0.40453701711746426,0.3647737989872131,0.4711566534843237,0.3653488398077556
R^2 Prediction set,0.9779005148017555,0.008343583958219172,0.9778295212673284,0.9843517729035162,0.980054634126432,0.9470996374639757,0.9837010193002484,0.9755678354946404,0.9788026613596224,0.9760539021999067,0.9784414932929565,0.9829185927000098,0.9827670950156663,0.9870721139553199,0.9828870164488415,0.9779676047263263,0.9738287983687699,0.9793180192372897,0.9775896635216578,0.9831559635482976,0.9664375484241622,0.9821654026801371
