tst_y,tst_pred
2.5356,2.6189028423344176
4.3992,4.611191642152274
2.9687,2.9378219437679114
4.755,5.034258473667304
0.9164,0.9594498098181781
3.7587,3.830783823818873
4.458,4.436916320460508
2.0713,2.306058849562131
5.3966,5.332546959844475
2.2699,2.1955815919671373
5.8911,5.38595383845205
3.8571,4.148750037525527
9.6795,9.586868112852866
4.1618,3.935000205696891
1.9402,2.129062009330081
1.4077,1.18090067930137
3.0084,2.727268414817839
1.8243,1.945308848655312
2.3766,2.284040809869392
8.0895,7.718546900109512
9.7695,9.769758045161606
1.5573,1.3152687377103653
1.7876,1.8516102193536277
6.2057,6.43074941652122
3.1458,3.1150579015946356
9.6897,10.09050918485519
3.671,3.948324199784505
4.9465,4.995287689282971
11.2074,10.834390834430277
3.4099,3.380245652957168
5.5546,5.5147026404526365
10.8879,10.981044863644737
9.686,9.52619418289515
1.7131,1.4387587124946855
7.0987,6.826708667159149
1.3234,1.5903710724861035
6.5356,6.410073093320246
3.7694,3.727692615296686
11.6438,11.793957868461174
1.3022,1.1825045989264105
6.2427,6.090119183312989
1.0886,1.2480310674492863
2.8464,2.5929733141961684
1.7396,1.6432579574985162
1.3584,1.2901052097972148
4.4814,4.140450872292202
4.1236,3.9613165644082606
5.5707,5.622255429254377
5.0669,5.822374121270453
3.14,3.295957991555209
1.8665,1.8448775228113696
13.605,13.751813009800625
3.5519,3.863466410839063
3.0207,2.918315849498466
3.003,3.047557202831566
5.9173,5.609663662828606
1.6817,1.8436240567137325
10.9613,10.30936096357453
6.7255,6.714570712212488
5.4815,5.5024406244550015
3.386,3.424748341440985
2.6325,2.773725126149369
4.0471,4.19484068078901
11.5869,10.960383950532272
9.3875,9.154704470578903
0.7466,1.2323270005008986
6.2831,6.171693357653734
8.498,8.740733548341208
