tst_y,tst_pred
4.4694,4.96847751439405
8.4192,8.601092185974135
6.2831,6.298200310404224
0.3572,0.7581007266124802
6.4659,6.610941449802209
4.5839,4.540361444665774
6.7511,6.781494068903936
3.9363,3.934096812130389
3.1664,3.1240147759852848
5.3309,5.463308712902159
6.1699,5.946026392952132
2.1581,2.1332615204736216
5.6381,5.806726090968238
2.7447,2.856000667876157
2.3679,2.8293919656751827
11.2042,11.17338111725972
4.1236,3.9126162761748278
3.1458,2.880774523960878
7.3163,7.444390741471449
8.2488,8.15094837041202
4.0589,3.6376202219670235
5.9228,6.145831304260224
11.8213,11.825948811709036
11.987,11.665929991518947
13.0725,12.444801325212989
5.3966,5.278305795058128
1.5737,1.604040388574373
2.4221,2.3672633347995147
13.1056,12.963869871735238
2.9687,2.9487727699196116
2.6759,3.153415014437866
5.2102,6.053661379983038
10.8879,10.851781990608156
2.195,2.007130081306838
2.6293,2.5073683960416533
1.5161,1.5571557599103985
5.4815,5.490716102349194
8.6145,8.35129363067777
6.8932,6.776907722179982
4.9239,4.991269414989671
1.469,1.373979268218915
6.4426,6.088086841604178
1.8382,1.863698639439332
4.5849,4.455018951433755
4.2488,4.579650042101872
11.2074,10.699864413181654
6.5796,6.439550930461206
1.4274,1.4085565503699913
5.287,5.5466524518195515
1.3234,1.7196637032355797
2.7721,2.6956379653018816
8.4785,8.453439355309325
3.9388,3.667926286163362
4.2694,4.3179622962924045
5.5707,5.700979267650706
3.4099,3.4472086471758816
5.9187,5.56670488335281
4.5006,4.554259542282904
2.3459,2.6383494729724193
4.6695,4.559698142198482
6.0339,6.120891361333503
6.7212,6.665679573690665
1.7131,1.430683238224316
5.0669,5.940721139579051
3.3954,3.3991977680869754
5.8911,5.302554540805301
2.5356,2.5893525072477646
2.0994,2.0214676626472796
