tst_y,tst_pred
1.8094,1.8501952392848322
2.0463,2.2083950669379844
4.0859,4.238980850861
9.6897,9.835053854226746
3.7587,3.9638353484983524
4.1236,4.051199377019176
1.7728,1.7241277312254821
2.3856,3.5742984805087614
3.0207,2.977277716424825
9.3875,9.05097973694635
4.8004,4.6617567219486515
11.5869,11.323645233512682
4.1618,4.124378955529639
3.9604,3.9699637817516047
4.9548,4.950745271521984
1.3849,1.3819209499774585
2.6669,2.691036795787542
7.0041,7.264891003414479
3.8445,3.7413201911126377
6.8932,6.753854229965756
3.572,3.414403517126149
6.604,6.3479837896624955
2.98,2.8174488580693575
5.5859,5.903846110305923
1.3442,1.238700040013529
5.3309,5.49793631887903
0.7863,0.7475789709946836
1.8594,1.960594790130446
6.5796,6.500297736734384
2.0994,2.1077258254276527
4.4768,4.335716328464943
4.1303,3.847011221779641
4.7263,4.916812180770168
1.7396,1.4069271853563547
10.8879,10.838466495369605
1.3449,1.0544458631443119
4.9239,4.933556856770767
5.9228,6.18887851317547
1.4295,1.7638841366401463
4.9465,4.882282386266044
1.0863,1.7021591962652307
4.7659,4.672652912027362
3.003,3.0384954280920935
4.0589,3.401764225116014
6.1699,6.1048217639122155
6.6747,6.709585288120681
6.4426,6.307427375507788
2.1749,2.325528019560326
8.7523,8.737322283349815
2.3017,2.232161296816659
1.735,1.9596297119128137
2.2699,2.3255782345399636
0.9164,0.6344619187670757
12.8835,12.94806507406199
1.469,1.3130229623397751
2.7298,2.440357315311732
0.3572,0.9838958502254824
7.8919,7.5847385644223975
1.4414,1.5003899841262607
3.0943,2.8637827499164556
2.5356,2.633664169995856
4.1715,4.239015452519626
2.3679,3.063956284034677
3.1553,3.188216197493122
3.9033,4.184376320037219
3.9363,3.839986146347175
3.6513,3.8312016073300326
3.7455,3.512010296191394
