tr_y,tr_pred
2.6669,2.821794098477671
1.9402,2.342779652644726
4.4837,5.1751644336435625
1.6696,1.948544314609439
6.7255,6.514363801324993
6.3822,6.544352478293053
4.458,4.654232943781512
2.3766,2.4731671853768553
8.1826,7.316432315783363
2.7447,2.872003866464997
4.1902,4.269646757549612
1.9291,2.098371043435595
7.3163,7.343181698337407
3.5944,3.9232541861218984
2.4221,2.1985493451701537
1.5573,1.3903317504008506
4.5654,4.869985830604396
7.5067,6.553744791808544
9.686,8.706701282126136
2.1749,2.0220305453220995
4.2197,3.844457816810877
2.0463,2.051207059144776
0.9156,1.526161056912219
3.14,3.299383731918983
7.1374,7.100985443355871
9.2312,9.631566378578913
8.3594,8.162362326136549
2.9687,2.647862304143832
4.8004,4.690323317625275
4.7263,4.888991516481742
1.8665,1.8444809941082845
2.5701,2.489186343713204
2.9918,2.7079424014535967
4.0589,3.3802196100458737
8.0895,6.18070206238362
3.4742,3.6871248558399152
1.7396,1.7897091606063391
4.149,3.759142760827576
1.7728,2.1675731977646997
5.2486,5.174885371270552
3.2169,2.3956737100069354
2.0465,2.051207059144776
4.9548,5.037735272313416
11.2042,11.33382039014386
8.4785,8.67174097236229
3.4788,2.0424334732414486
7.6722,7.928755133876525
5.7006,4.661015471055993
10.7274,10.234594908224512
1.33,1.8036850518673369
5.5859,6.2832390516849905
3.1553,3.1626294867891325
8.0577,7.886723331905063
4.8356,5.054149573615991
3.1458,1.8509094580221195
9.3322,9.654311070849776
5.9187,6.085801783990878
6.6164,6.081533969345305
7.4545,7.236578693389578
1.4414,1.4552792538142008
0.9164,1.357258866502793
4.3291,4.394811469843166
10.8879,11.458798774048677
7.0041,6.996222795714761
0.3572,0.9941380809667812
2.4631,2.3895454727024976
9.7695,8.765051190070057
5.3309,5.444508790256709
1.735,1.8767598166267767
1.4577,1.7536493609276427
7.9318,8.116926990476617
2.585,3.0001530041316933
6.0339,6.050434988501269
7.2186,6.407788133928893
6.2427,6.23189450381496
8.2488,8.497772691300174
6.1564,6.323270023172785
1.0886,0.933902280208617
3.386,3.719796450202825
5.4815,5.612035654308688
2.0924,2.088471820408717
4.2488,4.7530755510359946
0.7863,0.8766440826110689
6.7212,6.5808903415053415
2.195,2.1691199288269623
2.0713,2.102323450286253
4.9465,5.323395173871081
2.4753,2.8072630382120174
4.6557,4.488729297914592
2.6325,2.5896038848112717
6.2831,6.3564134092065565
7.0987,6.683105633317513
4.7437,4.753383092540293
1.3449,1.416120572897757
1.5161,1.4053956197184512
4.1236,2.6696779126758834
10.5066,11.425854018758304
3.1375,2.239412316794091
8.7523,8.684114017536462
11.296,11.763841179394053
3.689,3.5561192457479542
4.1715,4.315156109034337
7.3432,7.690389340295855
2.0994,1.9628217755161081
5.6381,6.10431215635062
1.4077,1.5963976873407724
1.0863,1.1131039005703265
1.3022,1.2670054383578595
11.987,11.385780192220313
9.3875,9.365525869865355
8.2731,8.13498770529613
8.4192,6.418202540489705
4.1618,3.9753976953378647
5.9228,5.944988611061394
12.8835,12.878089118990733
3.3954,3.5010876588347806
11.6438,10.85046183732074
8.2173,8.493494911825014
2.3679,3.1392914297356533
13.0725,11.363233688250961
3.671,3.765218425425605
1.3849,1.7061220482063568
4.2694,4.235622406158559
4.0471,4.237180330739552
11.18,11.177498854609343
14.5484,14.723264687247042
3.9604,3.7582443694699528
0.9185,0.8611817863346864
1.7504,1.6779690809707013
9.4213,9.671793790148417
3.7455,3.4098503814820056
2.6293,2.5596688618151298
6.6096,6.640090061637142
4.1303,4.201003119885986
6.604,6.456923970661496
10.9613,10.20273324607287
6.7964,7.136890609131928
6.2057,6.295332953633892
3.1664,3.2313537404660515
5.1969,5.173612880142077
8.2358,8.609783499383315
3.9743,3.6287511630233844
3.9363,3.8052056200121065
9.6897,10.24358757506879
3.0084,2.835144912582013
4.3584,4.6947398998708145
2.3459,2.2402634890476243
4.3992,4.915375687085447
8.4321,8.57905454882702
1.469,1.611556468778776
1.7876,2.0434991934997875
6.7934,7.046911797475236
4.5849,4.487585402755844
2.1856,2.1540191248240212
5.8911,4.7008166888662295
13.605,12.658212092161097
1.5737,1.4612488513993362
4.406,4.234091834699843
5.9173,5.5422379581322225
2.1176,2.2249245538222517
1.3584,1.3648779067733763
3.9388,3.768741495721674
3.7587,3.7978180552380714
1.8382,1.7410890692643939
2.2193,2.1657074003122894
6.6747,6.683524104864677
1.8094,1.752093459803195
10.3911,10.796749105516842
2.3856,2.416425466273626
2.8464,2.4894254931749806
7.2876,6.323722664645079
5.5546,5.53940632422918
3.7694,3.637514337713487
2.3412,2.6499050709807257
2.1581,2.0679923545939296
6.5796,6.372676045932071
3.3727,3.396988878992392
2.2699,2.2278548734556303
4.1888,4.029442536564506
6.5146,6.622792148338608
9.3022,8.984191824458225
11.2074,9.970572734997308
7.446,7.220146352195929
0.7466,1.137684024835739
10.2887,10.29435704611014
4.4814,4.203232965226466
5.0391,5.4833338969637175
8.1958,8.168507932277766
1.6817,1.8590489284960263
3.572,3.6601141127156502
4.9239,4.8870654496312405
8.5691,6.963676909212058
1.2836,1.6124414434651904
4.8655,4.23552390346585
7.8919,7.812607831570762
13.1056,12.971126515429109
3.954,4.18130784352606
1.8243,2.0357692922788324
2.7721,2.443598255600495
2.8563,2.8002375377563062
5.0361,5.405702014846515
3.6513,3.4725333012755932
