tr_y,tr_pred
11.18,11.082851392850085
10.8879,10.908790817676032
5.6544,5.568251699618583
4.5839,4.461815063271371
6.7934,6.794213687478288
2.4221,2.315982535985637
1.8243,1.856061791999406
1.4414,1.4422130260216877
4.3992,4.71583173850932
1.5161,1.5165177812846027
1.371,1.3186865948133404
3.992,4.209333760826536
8.4785,8.382100482480364
1.7728,1.7883316484637648
1.6723,1.5778973630916484
3.9604,4.078353490765818
4.1303,4.129400956972273
4.1618,4.057131753704522
6.3822,6.374668008810869
4.5006,4.501911839683868
3.7455,3.491294858220937
10.5066,10.506391211076316
1.5573,1.501636870908766
5.5707,5.569297070203885
5.2102,5.90364636232992
2.7298,2.72832514953073
6.1564,6.155428880739902
6.8743,7.563484451974415
7.1374,7.136151234143068
3.5519,3.9623642626864752
3.386,3.38507137050986
4.0614,4.060445405039201
7.0041,7.005167174070704
0.3572,0.7061714023188701
4.0471,4.048501269534751
3.8445,3.838073122890802
3.0084,3.0069236147294136
4.7437,4.742095247135791
2.3412,2.4182580320857427
0.9164,0.9152245835397084
10.7274,10.539391072511176
2.2193,2.0799220869783825
2.195,2.1934527230307426
2.923,2.903526658681227
3.0943,3.0463230625302744
0.9185,0.8332930102335299
2.4753,2.6782105784286445
6.2427,6.258464758338488
3.572,3.571236940287105
4.8655,4.5647067913007335
5.3966,5.397308818330754
4.5654,4.534025672865352
14.5484,14.547716702136409
8.7523,8.751926324056267
4.2694,4.302222141636645
0.7863,0.8489704966028571
4.7263,4.777584307238823
2.0465,2.1117695955724516
9.2312,9.232194274092063
5.1969,5.197769463757237
4.755,4.977847297938848
9.7695,9.875019026605951
3.2169,3.218488127496909
5.5546,5.555517032359359
1.0886,1.0895110324585007
5.5859,6.060219911427322
4.2488,4.451691648480943
8.2358,8.236250582913822
4.4814,4.329062460309939
1.3022,1.2052439265707848
2.6293,2.616711003658435
6.7212,6.444056424476668
2.7447,2.74532436207208
2.3072,2.335137787630953
1.0863,1.1702417874506468
3.14,3.1413064661755756
6.1699,6.004627411896405
11.8213,11.795174424016164
2.8036,2.8021873686461563
7.5067,7.591097213927907
4.0401,4.160803182109231
10.2887,10.289676513941554
4.7659,4.764877321731643
4.1715,4.172549015432634
5.7006,5.569231964014745
4.9239,4.922895179350786
6.2057,6.209491067904975
8.4321,8.68985481890989
2.0924,2.0709220260136876
12.8094,13.23352887812619
6.2831,6.282576684947782
11.8931,11.894529901539482
6.5356,6.536413742736596
3.003,3.0022406690683114
3.954,3.9528629300157094
3.058,3.1035252645094547
9.3322,9.549486172160965
4.8356,4.83616203086545
4.2197,3.941548239412083
3.1458,3.1454153224632195
5.0669,5.564651719616205
1.4577,1.542401839251835
2.3017,2.2726349391025282
3.4742,3.4754667977322073
3.5878,3.5865521604498385
4.6557,4.520324192496543
4.6695,4.670670259702985
4.1888,4.11061555952038
7.6722,7.719230255197755
3.4099,3.489762748466302
3.7587,3.837538972643171
3.1375,3.051211762992108
12.8835,13.022733682309745
6.6164,6.616996174275283
1.4274,1.4260642447680825
1.8665,1.8655268312271405
4.458,4.4565157434239895
2.6325,2.6751709408729143
13.605,13.604198073468051
5.7204,5.817823845001709
2.7721,2.761404012231748
4.1236,4.13110227952937
1.7876,1.786728653503343
6.5146,6.507673999471973
1.5737,1.4894918351413766
1.7504,1.7493591418612882
9.6897,9.690325683666952
1.8382,1.8659584377911473
8.2731,7.971822991422624
2.0463,2.1117695962911798
6.0339,6.080609144113606
2.3856,2.3871640126979914
3.3954,3.4340664504745577
11.296,11.551362374420005
2.1856,2.186696661715456
6.5796,6.374655065456278
2.0713,2.0747195104026845
5.7682,5.330898787403027
8.5691,8.265951912202109
3.8571,4.127825401794309
4.0859,4.271961623181807
5.6381,5.775607998488664
4.1902,4.304450644468813
8.1958,8.334954774702947
5.8911,5.298373098904887
4.406,4.248915162158693
4.5849,4.519732632148913
1.92,1.9191428058858095
1.3442,1.3543505814447885
6.8932,6.892471115579821
5.9173,5.485192109617384
3.1664,3.165456480057384
2.9687,2.956677779031435
4.8004,4.799071445019405
5.2486,5.247262733671261
8.6145,8.437521328043186
7.3163,7.317463264427357
11.7016,11.92896219866564
3.7694,3.7349926647558336
1.7396,1.5204976238129406
2.8563,2.883742143130104
1.8665,1.865526832930283
4.4694,4.902922457971255
2.3766,2.3751026526585806
2.2699,2.3195178179238214
1.3584,1.359377942560724
4.0589,3.876269125419168
8.1826,7.797966185713773
7.446,7.222568520704823
3.4135,3.401633285606505
6.7511,6.690316821344919
2.5356,2.7017302954317133
3.0207,3.1146432787719336
4.9465,5.014635316293021
2.6759,2.6770401008661624
9.6795,9.681014580555239
13.1056,13.10468032770721
8.2173,8.24228826071565
2.0994,2.0986789504353114
9.686,9.549838645282971
9.3875,9.343354074367408
7.2186,7.296951370292601
6.6747,6.67600102300126
7.4545,7.560584886589919
7.9318,7.965072982621092
1.022,1.0236184549300846
8.4192,8.417881177250916
10.3911,10.390057724861531
3.6513,3.6502518796295194
4.3291,4.328280283918372
1.4295,1.7895137374984929
1.735,1.863354825828293
11.5869,11.111463080824915
5.0361,4.926569998337169
1.3234,1.3248047411855
2.9918,3.016296332480448
8.0895,8.08844150396531
1.469,1.4390884603221652
3.9363,3.935826963362371
3.5944,3.5951855753848863
3.671,3.6703402933535303
8.2488,8.157023925923095
