tst_y,tst_pred
4.4694,5.032413075585227
8.4192,8.477623188819907
6.2831,6.212394172269514
0.3572,0.9444920008247113
6.4659,6.64509627147851
4.5839,4.394076112800521
6.7511,6.660096552514974
3.9363,3.775586195688165
3.1664,2.977851500851047
5.3309,5.391714360474056
6.1699,6.103758806524583
2.1581,2.14260686152244
5.6381,5.871400426577852
2.7447,2.8403799764867603
2.3679,2.930045696602237
11.2042,11.435420654172221
4.1236,3.867139856352823
3.1458,3.0272026786636292
7.3163,7.521038798360509
8.2488,8.14995980551686
4.0589,3.4985022433843955
5.9228,6.197513194195439
11.8213,11.6584655165928
11.987,11.263193009877172
13.0725,12.804459286495275
5.3966,5.271075589248484
1.5737,1.3650571759160943
2.4221,2.399659024260645
13.1056,12.790129481246767
2.9687,2.9468266593644916
2.6759,3.1941826416374983
5.2102,6.113553544981814
10.8879,10.982119266870145
2.195,1.9891984087213945
2.6293,2.4497813784599334
1.5161,1.3571165857022738
5.4815,5.488889796581647
8.6145,8.374836255574964
6.8932,6.784546668739667
4.9239,5.098196571019175
1.469,1.3762622444107269
6.4426,6.3900440862494765
1.8382,1.861775290720006
4.5849,4.411630539711782
4.2488,4.468125640929829
11.2074,10.74232136852885
6.5796,6.226022234005486
1.4274,1.3583074916390974
5.287,5.397516216876115
1.3234,1.5444984709191107
2.7721,2.510898794811455
8.4785,8.576872575165739
3.9388,3.7296299183884134
4.2694,4.259671840787236
5.5707,5.717761739845004
3.4099,3.4038711256475285
5.9187,5.958125371188602
4.5006,4.487123628722943
2.3459,2.697548942700168
4.6695,4.638031011119837
6.0339,5.9264730519444715
6.7212,6.48245192198573
1.7131,1.450794814351811
5.0669,5.928028619535043
3.3954,3.2531136315574845
5.8911,5.305450653992752
2.5356,2.5447002570738864
2.0994,1.9854140509334588
