tst_y,tst_pred
4.0401,4.071637118294486
3.8445,3.8119361859636705
4.2197,3.95748484438732
8.0577,7.968372888120168
2.3412,2.4727883974147993
3.14,3.2741966218538003
2.3679,2.8032051945166607
4.4814,4.1938477523064215
4.2694,4.2920813015545285
4.0471,4.208209279576433
3.9363,3.875133310947742
2.7721,2.7342287560578846
1.469,1.423714637351761
3.5519,3.866637598962509
1.5161,1.2067660452477433
3.572,3.500029576734189
4.4837,4.77885898048876
10.3911,10.492339903793575
3.4742,3.5713640099285406
11.8213,11.794829509436706
1.022,1.1922663277956893
6.5356,6.590878535117692
3.0207,3.010341857722917
2.2699,2.3312416703057828
1.9402,2.124395494885132
1.3849,1.5437185809252263
7.5067,7.574720732374001
2.0713,2.208949075341618
0.9185,0.6375186597298601
5.0669,5.982675069836798
2.6759,3.0610576820992286
7.446,7.211482207324618
2.5356,2.6010625392565565
7.0987,6.897618544891113
8.5691,8.224679782096384
2.4221,2.2779011633839694
10.8879,11.033359450934906
2.3072,2.474408673685641
3.9743,3.768466521479379
6.1699,5.988750274630686
8.3594,8.370870644393246
3.5878,3.761594752472913
8.2358,8.207464339039827
2.1749,2.221103706454553
5.5546,5.560352694608039
1.8243,1.997042464067956
4.8004,4.810956364969709
4.9465,4.933093729071654
8.4926,8.727590706698859
6.0339,6.0908727973630015
0.3572,0.8651916459358766
3.4788,3.764172057831413
5.9228,6.332381301091257
2.923,2.8106488400727834
4.3992,4.580019741611206
8.1826,7.657421164850486
1.7131,1.5510273249248279
4.3291,4.132778260839725
4.5839,4.556406972681682
2.4753,2.6442172235084875
8.4321,8.662546550455911
6.4659,6.735418902225458
1.3584,1.4556274919497376
4.0614,4.190112149687732
12.8094,13.174515059373473
4.4768,4.428503511441843
11.296,11.987084896284752
8.2488,8.103562042985825
