Metric,Mean,Std,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19
RMSE Train,0.17669418530076642,0.028432145326473975,0.13359127858882366,0.20870654855106716,0.14599350280026652,0.14769364547658625,0.20983888815969162,0.21832111170412127,0.14271308264805926,0.1447238460015982,0.17928913726818443,0.18424091837932416,0.2182990698727929,0.1460293884451655,0.2158935909412956,0.17991605295295707,0.18727046388956584,0.13428966838080145,0.1830129819305665,0.18439007190400633,0.19073724409896503,0.17893321402148948
RMSE Test,0.24665545643402478,0.019375876685813316,0.23371698341032768,0.283168534256035,0.2726882017453583,0.2631972462343986,0.2558105501653033,0.26757484711859375,0.2441992420474649,0.2280590037985728,0.2537306565101414,0.2308730825873517,0.25603027961296954,0.2162135825042873,0.24013134352251383,0.2534585685665407,0.22322395693549746,0.2829509028283543,0.22801935102521823,0.22867698198914999,0.23699443919156143,0.23439137463085508
MAE Train,0.1128687841137885,0.02549011270942465,0.07911297294919178,0.14519416129360402,0.08051427774970006,0.08487765495729432,0.1444750581427658,0.14893036114932925,0.08273351126150247,0.08317612235444664,0.11642407055922105,0.1219261633010049,0.14798432186350077,0.08486174328559613,0.1504884254985471,0.11390400423272808,0.12233259861730006,0.07877544078037664,0.1200245006633188,0.11705871605311463,0.1161153123006624,0.11846626526256528
MAE Test,0.18373975288263691,0.013315926900552008,0.17354694608412372,0.21523866101217726,0.19083089459900002,0.18049625292100294,0.19715113759269653,0.18651018828688382,0.16581191682291258,0.1716154592193959,0.1907170868635276,0.18058993993282507,0.19851116309843592,0.16130438500071817,0.17800141111058962,0.18851423134393,0.16881148921260242,0.20021062288825323,0.1686226205219101,0.1840450882205436,0.19584469537161175,0.17842086754959835
R^2 Train,0.9966086767278994,0.0011161882722175926,0.9980643442858691,0.9952919864945006,0.9977788059495778,0.9978017434071889,0.9952688483759501,0.9948566131048662,0.9976993193836543,0.9978104113775431,0.9964889490206977,0.9967203011820109,0.9948112706811786,0.9978018690795496,0.9948142005356077,0.9967448832088563,0.9964822955101533,0.99812939206,0.9966193212016669,0.9962862616702178,0.9959713367816686,0.9967313812472346
R^2 Test,0.9934182080980344,0.001297680071275913,0.9946440144220503,0.9922544535734319,0.9921630425002019,0.9903189847497884,0.9932937868378504,0.993175088688443,0.9945491521826784,0.9943045045458438,0.9936770192079616,0.9917868561756725,0.9936416746039763,0.9950312517273233,0.995128164203048,0.9924207225871423,0.9938492000467781,0.9914920782040362,0.9933617721282594,0.9948951086139923,0.9948729012821144,0.9935043856800952
RMSE Prediction set,0.45969486635445944,0.05272743380960074,0.4136215329793295,0.48951490616825927,0.4395150746989979,0.5176172608284787,0.41095321381738337,0.4942258433980098,0.5414655251411915,0.3597500770761476,0.4414974921256774,0.379009001329283,0.4595907919316556,0.4486476888505863,0.44808658450857636,0.5696199457341347,0.4574521837976436,0.5163619542020915,0.47582248442053443,0.40278950762405713,0.5005752798617005,0.4277809785954502
MAE Prediction set,0.37605196791681217,0.041600442440691186,0.32376315981935716,0.4287182683469829,0.34461563854015653,0.39471376364925537,0.352917717206046,0.4257266689841823,0.4132181275887918,0.288862175500979,0.37027736876142797,0.3247968222793608,0.39558110129877155,0.3564431634878321,0.3911084040886045,0.45730853948148764,0.37569853649264423,0.403000550331437,0.3918141460291793,0.32853783152970956,0.41081904389830814,0.34311833102172984
R^2 Prediction set,0.9796083610659517,0.00426265407246319,0.9837513303329446,0.9775570675721861,0.9801047408252772,0.9755410755492192,0.9842965836380769,0.9767657600565053,0.9679283021972027,0.986433321079108,0.9813667001599798,0.984078692762951,0.9800181785318187,0.9798248735501935,0.98024604988805,0.973442152327925,0.9828574371897283,0.9783837271470825,0.9775119167582537,0.9835625986963209,0.9762388886428923,0.9822578244133158
