tr_y,tr_pred
12.8835,12.653488589763764
11.18,11.130960016429366
8.3594,8.377802102682221
3.5519,3.9307672390974178
4.9548,4.954003792229696
5.2486,5.523670841032481
3.7694,3.6564055807965135
2.0713,2.23255214081662
6.604,6.322188643807817
3.8571,4.274360107823623
3.9604,3.7527551431018766
0.7466,0.9719733005932314
2.6669,2.7275627914952567
6.7255,6.606498587821375
4.8004,4.616266631839449
3.003,3.1400624462007274
10.7274,9.993744775146933
6.3822,6.5506404743008035
4.5654,4.767903120977121
3.8065,3.471801751732028
1.3449,1.2279207194795392
2.9918,2.7451240628580083
9.7695,9.779735203579047
4.458,4.594457536889604
5.0361,5.357501169515399
3.5878,3.568374350772456
3.1375,2.969153177537078
1.022,1.0468399566405653
8.0895,7.788383419265597
4.0471,4.146590010956243
4.2197,3.7595394603520846
1.4077,1.46618084822303
11.9452,12.441467365319522
2.0924,1.9584171564137707
1.9291,2.018727832481386
1.33,1.6327545880740901
2.1856,2.2792750669015733
3.0084,2.7243082928108153
7.8919,7.583959364798784
3.8445,3.9149920000740623
6.6747,6.684673724351183
2.0463,1.956267503831623
9.3022,9.257073550842573
2.4631,2.465460831400333
3.7455,3.3160516089715886
8.7402,8.730589203871045
1.3584,1.213550709096535
2.2193,2.0248616448839813
3.1553,3.5066308814788956
7.0041,7.087112992667312
4.1303,4.129337841001257
6.5146,6.48608979548369
4.8356,4.9965167987388215
2.98,2.884297870490923
1.7396,1.6147023893747248
1.7876,1.9238852498952612
2.8563,2.691201281038798
8.498,8.636013942775048
3.14,3.1298171100916763
6.6164,6.5196076950572435
2.3412,2.5563771544700105
11.5869,10.640055429328935
4.4768,4.534203774129378
5.1969,5.117136520076724
4.3584,4.507821145923299
1.9402,2.221798520755624
3.6513,3.4314694816893736
2.3072,2.547201054151583
5.7006,5.37711300371866
11.7016,11.991253605593396
3.689,3.466480373914533
2.6325,2.6889608845059003
8.2358,8.36084674575552
7.5067,7.409370467715417
2.3017,2.491965310675778
2.8464,2.3781640498763865
5.7204,5.734790225453776
2.7298,2.609464024164436
8.5691,7.747372501383734
8.7523,8.458820242259844
1.8243,1.900236306813281
4.7659,4.307987666189388
4.406,4.1669297889161045
7.3432,7.508386027657889
4.3992,4.811555411033919
7.0987,6.716183519739116
1.4577,1.5796159699396641
9.686,9.705922541705785
11.296,12.314142384285855
3.058,2.765896769535698
6.5356,6.2967800291651885
0.9185,0.7615313880753094
2.585,2.900088802758501
1.0886,1.050079547323162
4.6557,4.416357199622621
1.3022,1.218563112336665
2.923,2.8414006780340744
3.9743,3.5823784829355647
4.8655,4.067776740708109
3.954,4.1568426970975
3.992,4.120983582268264
3.572,3.5753538444831294
1.2836,1.4964302066741313
2.3766,2.3868249539035107
1.6696,1.847804959072346
0.9164,1.143614939886743
4.755,4.87322662896413
1.8665,1.7528401595253174
3.2169,3.1032588988126237
10.5066,11.069148299359494
1.5573,1.334149725719226
1.3849,1.586722635784736
4.0614,4.174376014988593
7.446,7.087440290791915
3.9033,4.135269611801573
14.5484,14.538808201869937
3.0207,3.0303981325805127
5.6544,5.452035221627125
6.1564,6.190057604913432
0.7863,0.7767143274414368
9.4213,9.430977800910295
1.6723,1.6218900284223539
7.9318,7.880168182223156
3.4742,3.6908950880143268
3.3727,3.7177269110231466
10.2887,10.278643909759989
12.8094,12.79897510045232
8.2173,8.247331613702794
3.4135,3.3141176377796002
2.4753,2.7096785737370057
4.7437,4.655011124141038
2.1749,1.9592414636542346
4.3291,4.296609535837502
6.2057,6.162432419372817
6.8743,7.069858670050462
4.1902,4.222267370684858
5.7682,5.356270052606601
4.7263,4.827085025984684
5.5546,5.437238103518735
9.6897,9.988505412612948
3.671,3.5828985481775364
10.9613,9.96286693784425
8.1958,7.957982835872099
3.4788,3.4891151804564062
9.3875,9.06341813380261
7.6722,7.696954628182152
4.0401,3.833998019039382
1.4414,1.2951432453001646
11.6438,11.698228316795461
1.735,1.8107489671237547
1.8665,1.7528401595253174
4.9465,5.214932869117502
3.5944,3.8723342984107605
5.0391,5.376141528256494
1.371,1.3809149857779177
13.605,13.595089197113065
3.386,3.7251407877746034
0.9156,1.333111478420233
4.4837,5.143783912042136
1.8094,1.84926102661957
1.7728,2.0262137531952478
1.92,1.6894039683692883
9.2312,9.391789785531568
7.1374,7.1858334668927
5.5859,6.203522494257595
8.4926,8.902411526692799
3.0943,3.1045386364082335
2.0465,1.956267503831623
3.7587,3.714240790520603
1.0863,2.0437758085132147
1.6817,1.6916197126888166
6.7964,6.990293148169894
8.2731,7.897762375813113
1.3442,1.4689051894966498
8.1826,7.815624681137206
1.8594,2.2877033813305845
6.6096,6.539031675298088
1.4295,1.8702546651534933
4.0859,4.232983855949851
4.1618,3.872944812062838
1.7504,1.7795136488628716
7.4545,7.056208506777193
8.4321,8.587012529836738
6.7934,7.020267023381803
4.1888,3.927030129034006
7.2186,7.228069967731199
4.149,3.798117926635837
4.4814,4.112280327683448
6.2427,6.103028137156412
9.6795,10.026636483823221
11.8931,11.834860680700398
2.5701,2.5592838886667097
4.1715,4.208781712239511
2.8036,2.766539930113322
8.0577,7.871360989009145
2.3856,2.3663225049147742
7.2876,6.676557875375988
10.3911,10.449297986368446
5.9173,5.440973728813401
9.3322,9.34024765393833
2.2699,2.1464038425136325
2.1176,2.1140949862304526
