tst_y,tst_pred
1.8243,2.029337862115136
1.2836,1.302536339522413
4.3291,4.051074877288266
2.7721,2.669620797272438
2.4631,2.5215049409977666
7.446,7.374686149348855
2.7298,2.689204614227202
4.6557,4.446174021251573
2.1856,2.180089122586361
6.2427,6.258376491261225
10.2887,10.366971975397684
1.4077,0.3736301453579298
4.8356,4.775343018710992
5.2102,6.068536339631174
0.9164,0.5922008476661003
1.92,1.9766546866837242
0.7863,0.9388045945649364
1.3022,1.214918885632579
1.6817,1.5445031065861994
6.7934,6.875978137341627
2.6669,2.6613300692630957
9.4213,9.240414562154621
3.671,3.986696820194703
4.755,5.189003059722091
5.7006,5.488866446959656
7.0041,7.151269459618271
1.9402,1.9556543436953515
13.0725,12.568320851188838
4.7659,4.463575661947908
1.8382,1.927736651092965
12.8835,13.126440760987572
4.1618,4.101975151783045
2.3856,2.0968134970605035
2.3766,2.328353982430309
2.6759,2.5112235382582013
6.8743,7.535686442590923
4.1715,4.195345561994764
4.1236,4.2406158743557905
4.0471,4.18431056508478
4.8655,4.5469161328798515
1.7131,1.5164873209502556
3.7694,3.603450192131896
4.5654,4.344192509405439
11.6438,11.778651744068776
1.8665,1.877078941755536
2.7447,2.598521104921639
11.2042,10.774259087103639
6.7511,6.67765971258421
1.8594,2.024961341828822
3.9033,4.117563965719165
1.4295,1.8749200339195167
7.6722,7.803636543608882
1.022,1.0542233303419206
1.6696,1.765366727315887
1.0886,1.1378832078195782
3.6513,3.887215518189515
3.0943,3.0213034927334603
2.1176,1.5025170564473964
3.5944,3.565562333427516
1.33,1.575785838211851
11.7016,11.98214319244533
3.5878,3.9060239989054764
13.605,13.4764921251305
11.2074,10.567881832518362
4.0859,4.145224958190448
7.3163,7.5253985640344405
4.6695,4.640322351398646
3.9363,3.947846791230114
