tst_y,tst_pred
6.5796,6.268245361727665
11.7016,11.988137075035908
8.4321,8.84154469659056
3.689,3.615728907494983
4.9548,5.05121428006764
3.7455,3.2786485318015792
1.7131,1.4693899481158468
4.2694,4.272366622548859
1.5573,1.1957859935051118
2.4221,2.381727749414992
8.2358,8.248234071885733
4.8004,4.7077438725614655
1.4077,1.046952930548784
12.8835,12.893302305434688
1.3022,1.1120556258070309
4.4814,4.08036849511204
1.735,1.719257324456109
6.8932,6.668748723114319
4.5654,4.670892683585905
11.2074,10.818615009321135
8.498,8.88676072266803
3.1458,3.052365436450188
4.9465,4.893257149455664
5.6544,5.537731786721039
3.4099,3.429866871264082
1.4414,1.4157616593297888
8.3594,8.420108696222584
4.149,4.079271665352778
5.9187,6.260254876537644
3.7587,3.8507872013547484
2.6669,2.575117903418274
4.0589,3.6191895776560585
2.0465,2.163717971362118
3.9743,3.626793290192424
5.5707,5.6475169181035625
5.3966,5.121384381297091
2.4631,2.627836271624389
3.9363,3.6686438799065826
11.2042,11.37318365845617
9.6897,10.015546103376025
1.4577,1.4062252302797305
5.4815,5.569132681270773
2.3072,2.4917813345442
3.3727,3.497618318193915
13.605,13.508180254228634
4.0471,4.143773892460146
5.3309,5.3600416396080135
5.9228,6.164129056320732
6.5146,6.646537001174281
1.7396,1.7170675305847425
2.4753,2.698266768812161
6.7964,6.670513337112922
3.8065,3.7856755070102253
1.469,1.4244238974138597
3.14,3.0874738966636386
11.6438,11.779404122224648
3.8571,4.210113749472427
0.7863,0.7053439362885427
4.0614,4.181939653334254
2.0924,2.028020467826124
3.3954,3.424784338280503
10.3911,10.513621725531763
1.371,1.5292791085035304
8.5691,8.214532517164614
1.2836,1.5306496278486037
2.6293,2.2334079153902593
4.1902,4.322984602230051
1.0863,1.9442801777773155
