Metric,Mean,Std,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19
RMSE Train,0.4361058809608542,0.02701552591159848,0.4182662312388374,0.4632326083866378,0.3609610155179991,0.43015006615641466,0.4532167140753419,0.46773642280034033,0.4511911622985449,0.4125407910147081,0.4114383901602772,0.4457862873761036,0.4435122234933157,0.4722830242524201,0.435677357560302,0.4274195151433121,0.422780081408472,0.47372725170857954,0.4563512361812044,0.40338835546436025,0.41935446964215123,0.4531044153377616
RMSE Test,0.4530370519735688,0.045110108263605446,0.5427781483238105,0.403314850481753,0.5460237701809527,0.4108909432954867,0.4871737051954616,0.44363247992757565,0.4501387623059817,0.4557836532699905,0.4376130858051428,0.46052386197214673,0.5100974829182641,0.376309556264231,0.49972040246464644,0.43862193040919556,0.433963296783212,0.3810254523512359,0.42394709819198056,0.4637760753084264,0.4543416665767175,0.4410648174451648
MAE Train,0.2896793693300745,0.023811766686783222,0.2807410441729507,0.30992043569921884,0.2407304788327272,0.2769405108420657,0.3167306783550319,0.32903182754823324,0.3069623025050822,0.2656221437376667,0.25716592018340656,0.3027077023223966,0.30277602743514553,0.3200985439496433,0.29296292781040056,0.2696547582668294,0.2819330662610912,0.30747690006260764,0.3095486067457929,0.2594242422446948,0.2645400725383321,0.29861919708817347
MAE Test,0.3126702691011737,0.03306493011433602,0.3814479730595322,0.28764430416322684,0.36143034734677654,0.2712530070213026,0.3320591507058199,0.30329715930639867,0.3137750363203445,0.30071949907630524,0.3012896190951242,0.3033588601389585,0.375819617458612,0.24526283589184772,0.3331915643203479,0.31713099973750986,0.2946841120445133,0.2919363048522289,0.2784644169576391,0.3037996522404878,0.3362066857445673,0.32063423654193074
R^2 Train,0.9802025184453956,0.0023113251864690138,0.9813883917180901,0.9773248067575846,0.9863958091424119,0.981436183854761,0.9786191425774906,0.9770320379940912,0.9773740404720759,0.9822613688336145,0.9816727371322349,0.9812263402058893,0.9790854174337346,0.977543049411018,0.9792446259190712,0.9818790833168384,0.9820367160447779,0.977426399773906,0.9794079527040755,0.9824406419192643,0.9806269726708133,0.9796286510261702
R^2 Test,0.977974645484655,0.004459543242563094,0.9747663026065838,0.9836932577726941,0.9681003392988105,0.978129953063114,0.9761843759875596,0.9802814453096628,0.983247968736705,0.9776009507308898,0.9814795984601046,0.9679490777480533,0.9748402105458823,0.984945850023946,0.9773840718065921,0.9766791924910675,0.9767093144148958,0.9835341866622663,0.9774645079337857,0.9784973788601375,0.9814876781606661,0.9765172490796833
RMSE Prediction set,0.4830570835515825,0.018902309270557957,0.46792524715343387,0.46487458478484955,0.48902664141658436,0.5292136740107886,0.4690074475489166,0.4652960314553198,0.46330626628210186,0.5085618654121327,0.4919381505578503,0.46974309492135535,0.4661507741851029,0.4807922298975722,0.471562415262854,0.5071662590047065,0.5062943958339903,0.4710231721554746,0.47105735800387594,0.501079494360924,0.49859961380367535,0.4685229549801406
MAE Prediction set,0.38755913074454634,0.019567821343975954,0.37591471782460645,0.369632983184675,0.40904967374492013,0.422711244417043,0.38116499113618757,0.37911627655824676,0.3744939555472248,0.4121105145655123,0.4018753806091658,0.3684851594331839,0.3789357782988877,0.3719695694288137,0.36490375141851283,0.4158679583950886,0.415426509932782,0.3665746782109526,0.36787951011711384,0.4086516495087646,0.3960566177537198,0.37036169480552505
R^2 Prediction set,0.9689506404367745,0.002337938043864027,0.9707644113872314,0.971120308224567,0.9685925953228418,0.9625496737411894,0.9705933570000463,0.9707626718202421,0.971053335249085,0.9654686943374293,0.9674374233996339,0.9708594192969328,0.970703372132127,0.9694814801309156,0.9706355785225478,0.9669018395168525,0.9664088391563912,0.9705574596138297,0.9703662525131731,0.9666307038950396,0.9674948126793578,0.9706305807960545
