tst_y,tst_pred
1.4295,1.8287074691553595
2.5356,2.5897471006338844
3.4099,3.451511488671839
1.022,1.0357463136107423
2.923,2.8583957659458417
2.98,2.895998681985601
6.8743,7.870991577622716
6.1699,6.043214529016167
12.8094,13.159476716659936
4.0401,4.096809472309486
3.8065,3.725656449088218
3.5878,3.7427246695434757
2.8036,2.8020398667168944
1.6723,1.4892928534037662
5.3966,5.122866989765624
3.8445,3.903339495124909
5.5707,5.625108661417597
11.8931,11.963429913348717
9.6795,9.586518375735194
6.8932,6.793898837136238
6.5356,6.6556683218942805
4.5006,4.48813657180939
6.7511,6.78248289838224
4.5839,4.467591914172898
11.7016,11.691300801419073
8.7402,8.435773492317947
4.6695,4.712972050169936
4.0859,4.233046322087047
4.4694,4.942329924737477
3.4135,3.2190468691961893
5.287,5.484894382081746
5.2102,6.0063088335947565
2.3072,2.4361972899724957
1.92,1.8904874854153046
4.0614,4.170160162962146
6.4659,6.65414086057457
2.3017,2.259327122891717
11.9452,12.268548825138295
1.8665,1.6991899198775524
11.8213,11.857563661803523
11.5869,10.990442802098313
5.0669,6.1845875245482045
3.058,2.901345415918639
6.4426,6.380018770246478
4.755,4.989986821735455
1.8594,1.858049368042101
4.7659,4.4880131930014056
8.4926,8.594641134193024
5.7204,5.942304002053005
3.0207,3.0672450322100655
3.9033,4.107685661250015
2.6759,3.2936316541037183
1.7131,1.4610541117464333
8.498,8.782094219836962
3.0943,3.0372198212363752
1.4274,1.1696805140092135
3.8571,4.211901846888521
5.7682,5.357067121686795
1.3234,1.6052997023536033
1.371,1.2894791366280867
4.4768,4.379207781678941
1.3442,1.3253635245920474
2.7298,2.653517150699498
3.5519,3.8258524820258923
8.6145,8.417773835840434
5.6544,5.561546611033135
3.992,4.222958797635455
3.003,3.047573088221851
