tr_y,tr_pred
5.6381,5.782283638314405
4.4768,4.485234421786666
3.1664,3.1567614497103964
2.585,2.7618796953662272
7.0987,7.086991499978106
6.4659,6.474255029846612
1.3442,1.3021464442877946
6.5146,6.503924484944585
3.3954,3.39277420410472
1.3849,1.392806822457354
2.9918,3.0014339618552217
5.7204,5.783106754921031
13.1056,12.989076792109339
4.406,4.394002310820364
2.5701,2.5766096891180528
11.6438,11.767409588500962
6.2427,6.225240290799414
2.1749,2.2438879423767535
7.4545,7.4629409085497205
3.671,3.680709856531033
8.2731,8.143265618358422
4.3291,4.246734187694168
3.4788,3.4879524950880327
1.469,1.3779474848248388
1.7728,1.7598646291586224
4.1303,4.120954133240597
2.1176,2.1050788994231002
2.3766,2.347988029426782
2.2193,2.077382774022775
1.3449,1.3331657588911217
4.149,4.047571492137289
3.992,4.0942739317939445
7.6722,7.683962579867151
8.2358,8.266836854674333
2.0994,2.0760562508345206
11.2042,11.212395936625038
4.1236,4.111466072443003
11.987,11.791398814151401
7.2876,7.276880542237999
11.7016,11.711381427474047
6.8932,6.74827215903097
3.3727,3.3639728704598415
2.0924,1.9707037328458714
1.5573,1.5490510192827092
4.4837,4.611010240750696
8.0895,7.770830521958127
12.8835,12.910594133723501
1.8382,1.8613891222554262
2.3072,2.3158261116801473
6.5796,6.484966200550483
8.498,8.484524883824273
5.9228,5.935202729056622
3.4099,3.413030285520657
4.5006,4.548883374961955
2.4631,2.480686104846976
7.8919,7.5878329663752115
2.0463,2.1427543047299
3.7455,3.5087206342519526
1.2836,1.2942556049943992
3.003,3.0149308270880315
3.5519,3.795690264939916
1.5161,1.5458374571258933
4.2197,4.046856970787852
3.8571,4.08090465729911
4.0401,4.085043908443916
2.923,2.8356656793253965
4.8004,4.676325224075848
2.8464,2.7867067026069012
2.6293,2.533709545821333
5.6544,5.552540342565047
2.3679,2.9948848402506005
7.3432,7.400029320171237
3.9363,3.924418322679779
5.287,5.275130036161139
4.5654,4.576127762061882
1.3234,1.5716846961546285
5.4815,5.469990461907949
9.4213,9.27245513931994
9.6795,9.603737861365156
1.8665,1.8563044131420643
1.3022,1.1551711442713017
2.6759,2.6858953575752853
3.6513,3.661684308699117
11.2074,11.215441405119785
3.0084,3.0214704502555865
8.4192,8.430200341959429
4.1618,4.128467275780716
3.058,3.071214316359695
3.9743,3.965195615055203
5.0669,5.167739323483696
3.9033,4.014329353643555
1.022,1.0312617197792893
10.3911,10.345612326101767
8.4321,8.440372798586035
3.14,3.133137566791996
5.7006,5.492569514668142
4.1715,4.078474380046467
6.3822,6.291355635781295
3.0943,3.0850020402736877
2.6669,2.6641797598746084
1.4295,1.859481283321296
8.3594,8.367502859238451
6.7212,6.7330919261890845
6.0339,6.1754817388096885
0.3572,0.6255579034655998
3.9604,4.002071245809569
13.0725,13.027555036154448
1.0863,1.315370328671273
10.8879,10.895965918339792
6.5356,6.443183673661773
2.8036,2.84138029594906
14.5484,14.517095070250074
3.572,3.4821830642191376
6.6747,6.840417329301639
2.195,2.0440527667793535
2.3856,2.3943414542714923
5.7682,5.243773612193403
4.9465,4.874427981670673
1.4077,1.39391394454797
9.6897,9.698681263194525
11.8931,11.90221806901682
1.6696,1.7303656961827105
2.7721,2.7592552057009048
4.6557,4.525814571819504
6.1564,6.357260450223842
4.9239,4.928797794940332
6.604,6.594508297022552
7.2186,7.359510303469145
1.9291,1.9802584294935546
1.33,1.437646362015224
1.5737,1.5872386995430166
2.9687,2.9424500861328884
2.7298,2.662722951070103
4.3992,4.442045269038866
11.5869,11.341676048328376
4.9548,4.933806827804441
1.7396,1.4473165299055868
2.5356,2.582675705196019
2.2699,2.2824902194403
3.9388,3.727081141170496
7.5067,7.5016821480327085
10.7274,10.718659645142546
9.2312,9.241248124253255
1.92,1.9121081307563177
4.1902,4.240194427329337
6.2057,6.416352434087097
4.7263,4.877874106461244
2.3459,2.3538265251350854
1.6817,1.6920920788430553
5.3309,5.414953361730662
1.3584,1.3695471207880505
1.371,1.3656812214008855
3.2169,3.132366145645941
3.7587,3.869275771441247
4.4694,4.804176894141714
9.686,9.624296847381268
5.2102,5.905984283291767
6.2831,6.277771743807174
8.4926,8.502070211237518
6.6164,6.624034800950179
4.5839,4.574546541101521
3.689,3.6803418670893766
6.8743,7.485369251942396
1.9402,2.0010655020065347
1.4577,1.4463149305025613
2.4753,2.653277825676563
6.4426,6.374244244717923
2.3412,2.4741462301059105
3.1553,3.1513397671638845
5.9173,5.518237275564028
0.7863,0.7284772077651755
3.386,3.3772195099933047
1.7876,1.7034447182646577
3.4135,3.2714709578682264
4.3584,4.3481078768069015
2.7447,2.877095557165015
12.8094,12.837003723646925
5.5546,5.544063311044377
4.7659,4.579630170555541
6.1699,6.15784436557224
3.8065,3.7944870250536074
11.8213,12.0317260283151
1.4274,1.4189673326505758
1.7131,1.5825586924598642
7.9318,8.1096634931615
1.8094,1.98872007207647
3.8445,3.8350646082286435
9.3022,9.17876511621544
2.8563,2.867537439656738
3.1458,3.1385503369725516
5.2486,5.239077178599112
1.8665,1.8563043927166323
8.5691,8.28247251691901
8.4785,8.491245936469207
3.4742,3.484940712914616
4.458,4.50922000891442
5.0361,4.838975843794836
3.954,3.9650375433517215
7.0041,7.011405070135519
9.3322,9.353381917978917
2.3017,2.2706915434424477
4.4814,4.239249304726039
