tst_y,tst_pred
7.1374,7.327265186803762
1.7504,1.8434395363449507
8.4321,8.46837259360901
1.4414,1.5452916496227171
7.4545,7.567756909681085
3.7694,3.6401937476568005
4.4768,4.365347647591724
4.6695,4.703179396681113
5.2102,5.9618522987408
4.8004,4.685313476957864
6.4426,6.378261685314177
4.4694,4.934768264739793
4.2694,4.260760090307562
8.2358,8.28871903615836
0.3572,0.8079415654097115
1.4295,1.8665870599527548
7.3432,7.649538112642878
1.7876,1.6656759138520751
2.0924,1.9318819474387023
1.3022,1.2431968540544371
7.446,7.1294350084828775
1.7131,1.5490491854818256
11.9452,12.293049930583967
1.4577,1.64965523188234
1.92,1.898602564542406
3.954,4.066784278701297
6.7255,6.582021518849521
1.469,1.3597478416828803
4.0471,4.01589460441871
4.5839,4.549867131499317
5.2486,5.21894612925964
3.386,3.408583967093838
1.3234,1.8926493196981564
3.4099,3.3952775410569043
3.689,3.5167731423045634
4.7659,4.525347272685471
1.7728,2.0599806417212303
4.9239,4.958581123076007
2.923,2.92742068864529
5.7006,5.40846283790548
2.3679,2.9199559706173854
4.6557,4.4575755921497
3.5519,3.940758839103486
4.8655,4.450150714911578
8.2173,8.37737268629464
3.058,3.088072394847776
11.2042,11.157040558112916
1.3442,1.2851810138031592
5.6544,5.477734130644782
1.9291,1.9838350342965523
6.6096,6.380742402420955
8.3594,8.41786905303862
3.8445,3.767541788420223
3.4788,3.886550736224498
12.8835,12.987970972192405
3.8065,4.2134964638251144
4.8356,4.9072707075526605
5.3966,5.23411055641869
6.5356,6.5214900821111055
4.0589,3.4271575858803285
9.2312,9.403968330762856
2.3856,2.859862359662051
4.5654,4.478540491380917
3.4742,3.532052428123299
2.5356,2.6530690940234276
4.0401,4.095828660672529
11.8931,11.780646339526603
7.9318,8.212693878404158
